IS	IS_fam
ISOSDB20552	IS4
ISOSDB13631	IS4
ISOSDB17771	IS4
ISOSDB12019	IS4
ISOSDB17782	IS4
ISOSDB19403	IS1634
ISOSDB9185	IS1634
ISOSDB20521	IS1634
ISOSDB1657	IS1182
ISOSDB16294	IS4
ISOSDB9901	IS4
ISOSDB16072	IS1634
ISOSDB14157	IS1634
ISOSDB20275	IS3
ISOSDB1137	IS1634
ISOSDB3081	IS3
ISOSDB611	IS3
ISOSDB489	IS3
ISOSDB8494	IS3
ISOSDB13219	IS3
ISOSDB10055	IS3
ISOSDB6700	IS3
ISOSDB14395	IS3
ISOSDB13796	IS3
ISOSDB8832	IS1634
ISOSDB20278	IS3
ISOSDB13369	IS4
ISOSDB3829	IS30
ISOSDB10676	IS4
ISOSDB7981	IS4
ISOSDB9120	IS4
ISOSDB16975	IS4
ISOSDB13620	IS4
ISOSDB14560	IS3
ISOSDB21808	IS200/IS605
ISOSDB7098	ISL3
ISOSDB10522	IS3
ISOSDB6927	IS200/IS605
ISOSDB18490	IS4
ISOSDB7987	ISAs1
ISOSDB4141	IS4
ISOSDB17164	IS3
ISOSDB6978	IS21
ISOSDB21282	IS3
ISOSDB366	IS200/IS605
ISOSDB4302	IS21
ISOSDB21438	ISAs1
ISOSDB16099	IS3
ISOSDB11027	IS256
ISOSDB10768	IS3
ISOSDB10769	IS3
ISOSDB19940	IS3
ISOSDB3027	IS1380
ISOSDB11032	IS30
ISOSDB14186	IS3
ISOSDB22342	IS3
ISOSDB1520	IS3
ISOSDB21255	IS3
ISOSDB9872	IS3
ISOSDB5909	IS3
ISOSDB2550	IS3
ISOSDB10056	IS3
ISOSDB12300	IS3
ISOSDB6313	IS3
ISOSDB13648	IS3
ISOSDB14226	IS3
ISOSDB22176	IS481
ISOSDB22802	IS3
ISOSDB5145	IS4
ISOSDB3810	IS3
ISOSDB5584	IS256
ISOSDB19535	IS256
ISOSDB7865	IS3
ISOSDB9562	IS256
ISOSDB22274	IS3
ISOSDB7942	IS3
ISOSDB10976	IS5
ISOSDB18376	IS1380
ISOSDB8879	IS200/IS605
ISOSDB18047	IS1380
ISOSDB9769	IS30
ISOSDB21337	IS30
ISOSDB15319	IS30
ISOSDB4730	ISLre2
ISOSDB7708	IS1182
ISOSDB8316	IS1182
ISOSDB3616	IS3
ISOSDB9060	ISL3
ISOSDB10296	IS1634
ISOSDB4196	IS1634
ISOSDB8972	IS1634
ISOSDB19675	IS1634
ISOSDB21751	IS1634
ISOSDB14473	IS1634
ISOSDB11137	IS1634
ISOSDB21013	IS1634
ISOSDB22329	IS1634
ISOSDB22593	IS1634
ISOSDB10474	IS1634
ISOSDB19797	IS1634
ISOSDB19796	IS1634
ISOSDB4408	IS1634
ISOSDB21495	IS1634
ISOSDB3705	IS1634
ISOSDB11308	IS1634
ISOSDB10137	IS3
ISOSDB17456	IS256
ISOSDB13372	ISAs1
ISOSDB18250	IS1380
ISOSDB13330	IS3
ISOSDB19786	IS1380
ISOSDB2341	IS1380
ISOSDB20859	IS5
ISOSDB21600	IS4
ISOSDB17113	IS1634
ISOSDB6713	IS4
ISOSDB22105	IS1595
ISOSDB5226	ISL3
ISOSDB11997	IS1380
ISOSDB3949	IS1380
ISOSDB8667	IS1380
ISOSDB5371	IS1380
ISOSDB11570	IS1380
ISOSDB12981	IS1380
ISOSDB12755	IS1380
ISOSDB3809	IS3
ISOSDB10297	IS1634
ISOSDB8386	IS256
ISOSDB6353	IS256
ISOSDB16115	IS256
ISOSDB4997	IS256
ISOSDB20561	IS3
ISOSDB16523	IS3
ISOSDB16524	IS3
ISOSDB21318	IS256
ISOSDB6304	IS3
ISOSDB17512	IS3
ISOSDB18370	IS3
ISOSDB4695	IS3
ISOSDB21442	IS1182
ISOSDB13965	IS481
ISOSDB1854	IS1380
ISOSDB5530	IS1380
ISOSDB12615	IS1634
ISOSDB6462	IS481
ISOSDB6463	IS481
ISOSDB18218	ISL3
ISOSDB9869	IS256
ISOSDB1085	IS256
ISOSDB6011	IS3
ISOSDB196	IS30
ISOSDB1891	IS3
ISOSDB11315	IS701
ISOSDB1954	IS4
ISOSDB11909	IS701
ISOSDB6441	IS982
ISOSDB19866	IS5
ISOSDB4796	IS5
ISOSDB2927	IS481
ISOSDB11775	IS701
ISOSDB3229	IS701
ISOSDB13432	IS30
ISOSDB6817	IS481
ISOSDB6588	IS481
ISOSDB12579	IS481
ISOSDB5818	IS481
ISOSDB6741	IS5
ISOSDB14917	IS3
ISOSDB5590	IS110
ISOSDB4858	ISAs1
ISOSDB20388	NA
ISOSDB21525	IS481
ISOSDB21687	IS256
ISOSDB17183	IS256
ISOSDB6168	IS5
ISOSDB7392	IS4
ISOSDB3798	IS5
ISOSDB17718	IS4
ISOSDB6374	IS4
ISOSDB7062	IS4
ISOSDB5810	IS110
ISOSDB5808	IS481
ISOSDB3892	IS4
ISOSDB17763	IS4
ISOSDB4420	ISNCY
ISOSDB3624	IS4
ISOSDB2648	IS4
ISOSDB15230	IS1182
ISOSDB10668	IS256
ISOSDB4135	IS701
ISOSDB13163	IS701
ISOSDB15558	IS701
ISOSDB15559	IS701
ISOSDB15560	IS701
ISOSDB3694	IS4
ISOSDB18240	IS4
ISOSDB18365	IS701
ISOSDB20512	IS701
ISOSDB19163	IS3
ISOSDB11973	IS3
ISOSDB6956	IS30
ISOSDB8359	IS4
ISOSDB8707	IS4
ISOSDB15580	IS4
ISOSDB2887	IS1380
ISOSDB12775	IS3
ISOSDB13802	IS4
ISOSDB15552	IS701
ISOSDB19294	IS701
ISOSDB22675	IS5
ISOSDB20720	IS256
ISOSDB18930	IS256
ISOSDB11231	IS4
ISOSDB1819	IS3
ISOSDB17140	IS5
ISOSDB5842	IS3
ISOSDB18596	IS3
ISOSDB19565	IS256
ISOSDB11309	IS1182
ISOSDB11497	IS4
ISOSDB6501	IS1595
ISOSDB15392	IS21
ISOSDB18684	IS21
ISOSDB4570	IS1634
ISOSDB15173	IS1634
ISOSDB7064	IS1634
ISOSDB1184	IS1634
ISOSDB17614	IS1634
ISOSDB8970	IS1634
ISOSDB21496	IS1634
ISOSDB5000	IS1634
ISOSDB20343	IS3
ISOSDB5085	IS1182
ISOSDB11740	IS1182
ISOSDB13712	IS30
ISOSDB11300	IS1182
ISOSDB1960	IS21
ISOSDB8167	IS21
ISOSDB14863	IS30
ISOSDB17517	IS3
ISOSDB1542	IS3
ISOSDB5401	IS4
ISOSDB5148	IS66
ISOSDB7147	IS3
ISOSDB12783	IS21
ISOSDB19874	IS701
ISOSDB17097	IS256
ISOSDB13970	IS256
ISOSDB8374	IS30
ISOSDB13333	IS30
ISOSDB12928	IS481
ISOSDB20966	IS4
ISOSDB20427	IS1182
ISOSDB4006	IS1182
ISOSDB16230	IS1182
ISOSDB1422	IS30
ISOSDB21833	IS1634
ISOSDB21761	IS481
ISOSDB20972	NA
ISOSDB19280	NA
ISOSDB2432	NA
ISOSDB2970	NA
ISOSDB16976	NA
ISOSDB20273	NA
ISOSDB2545	NA
ISOSDB2960	NA
ISOSDB21213	NA
ISOSDB7770	NA
ISOSDB7504	NA
ISOSDB4760	IS3
ISOSDB16102	IS3
ISOSDB6504	IS3
ISOSDB18653	IS21
ISOSDB12501	IS481
ISOSDB8009	IS481
ISOSDB10376	IS1634
ISOSDB11164	IS481
ISOSDB18768	IS30
ISOSDB15575	IS1380
ISOSDB16154	ISAs1
ISOSDB12764	IS21
ISOSDB1878	IS630
ISOSDB14818	IS4
ISOSDB14587	IS21
ISOSDB11904	IS110
ISOSDB20504	IS21
ISOSDB2776	IS110
ISOSDB4651	IS256
ISOSDB1828	IS3
ISOSDB22528	IS3
ISOSDB11703	IS3
ISOSDB20858	IS701
ISOSDB16661	IS701
ISOSDB4371	IS256
ISOSDB18471	IS3
ISOSDB14962	IS256
ISOSDB1019	IS481
ISOSDB11416	IS3
ISOSDB16785	IS3
ISOSDB21070	IS21
ISOSDB18204	IS21
ISOSDB6914	IS4
ISOSDB11738	IS4
ISOSDB14149	IS110
ISOSDB19647	IS110
ISOSDB6133	IS110
ISOSDB1057	IS110
ISOSDB13310	IS3
ISOSDB5700	IS4
ISOSDB22737	IS5
ISOSDB3916	IS1634
ISOSDB6310	IS1634
ISOSDB7931	IS1634
ISOSDB16678	IS1634
ISOSDB15617	IS1634
ISOSDB6517	IS1634
ISOSDB6349	IS3
ISOSDB8407	IS3
ISOSDB6440	IS30
ISOSDB15981	IS630
ISOSDB1825	IS30
ISOSDB13950	ISNCY
ISOSDB13949	ISNCY
ISOSDB13696	ISNCY
ISOSDB18235	IS4
ISOSDB17707	IS30
ISOSDB12263	IS1595
ISOSDB8271	IS1380
ISOSDB17457	IS5
ISOSDB18	IS30
ISOSDB6964	IS4
ISOSDB2268	IS1380
ISOSDB2162	IS4
ISOSDB21782	IS5
ISOSDB18167	IS5
ISOSDB20946	IS5
ISOSDB8234	IS982
ISOSDB20165	IS5
ISOSDB5959	IS5
ISOSDB15783	IS4
ISOSDB9249	IS4
ISOSDB9325	IS1380
ISOSDB3597	IS1595
ISOSDB7924	IS1634
ISOSDB2875	IS3
ISOSDB13394	IS66
ISOSDB6924	IS481
ISOSDB6172	IS481
ISOSDB4737	IS3
ISOSDB4738	IS481
ISOSDB6838	IS66
ISOSDB20592	IS481
ISOSDB20572	IS982
ISOSDB13917	IS982
ISOSDB3257	IS982
ISOSDB6602	IS5
ISOSDB18115	IS5
ISOSDB9010	IS5
ISOSDB20416	IS5
ISOSDB10752	IS5
ISOSDB9446	IS5
ISOSDB18701	IS982
ISOSDB9675	IS982
ISOSDB13337	IS982
ISOSDB18815	IS30
ISOSDB14410	IS30
ISOSDB2190	IS30
ISOSDB10412	IS701
ISOSDB10152	IS701
ISOSDB5059	IS5
ISOSDB17196	IS5
ISOSDB4831	IS701
ISOSDB4756	IS701
ISOSDB17502	IS1634
ISOSDB14748	IS1182
ISOSDB9673	IS1182
ISOSDB13257	IS1182
ISOSDB7858	IS5
ISOSDB13392	IS5
ISOSDB8081	IS5
ISOSDB7859	IS5
ISOSDB18622	IS5
ISOSDB7868	IS5
ISOSDB3644	IS5
ISOSDB13008	IS5
ISOSDB20177	IS5
ISOSDB20882	IS5
ISOSDB11338	IS5
ISOSDB2512	IS5
ISOSDB19349	IS5
ISOSDB7118	IS5
ISOSDB16535	IS5
ISOSDB2511	IS5
ISOSDB17556	IS5
ISOSDB20154	IS5
ISOSDB14364	IS5
ISOSDB3853	IS5
ISOSDB22166	IS481
ISOSDB15027	IS481
ISOSDB3656	IS481
ISOSDB1623	IS481
ISOSDB20211	IS481
ISOSDB22747	IS481
ISOSDB5734	IS481
ISOSDB2890	IS481
ISOSDB18627	IS481
ISOSDB16376	IS481
ISOSDB19888	IS481
ISOSDB3565	IS481
ISOSDB7644	IS481
ISOSDB21596	IS481
ISOSDB16891	IS481
ISOSDB6952	IS481
ISOSDB21405	IS481
ISOSDB4588	IS481
ISOSDB4587	IS481
ISOSDB21111	IS481
ISOSDB20172	IS481
ISOSDB6433	IS481
ISOSDB20885	IS481
ISOSDB19233	IS481
ISOSDB15353	IS481
ISOSDB18037	IS481
ISOSDB16868	IS481
ISOSDB12725	IS701
ISOSDB2131	IS701
ISOSDB4296	IS701
ISOSDB5482	IS701
ISOSDB20010	IS701
ISOSDB3227	IS701
ISOSDB12272	IS701
ISOSDB22254	IS701
ISOSDB20169	IS701
ISOSDB12083	IS701
ISOSDB4700	IS701
ISOSDB6435	IS630
ISOSDB5720	IS630
ISOSDB15774	IS630
ISOSDB12594	IS5
ISOSDB21982	IS110
ISOSDB16449	IS30
ISOSDB17673	IS481
ISOSDB22772	IS1182
ISOSDB13269	IS1182
ISOSDB21351	IS5
ISOSDB18709	IS5
ISOSDB4338	IS1380
ISOSDB7977	IS1380
ISOSDB5274	IS1380
ISOSDB5275	IS1380
ISOSDB9409	IS982
ISOSDB19714	IS4
ISOSDB10402	IS5
ISOSDB20143	IS481
ISOSDB21766	IS4
ISOSDB4443	ISAs1
ISOSDB11572	IS4
ISOSDB20378	IS481
ISOSDB3824	IS4
ISOSDB9668	IS256
ISOSDB9667	IS256
ISOSDB12861	IS1380
ISOSDB12176	IS1380
ISOSDB17702	IS1380
ISOSDB4771	IS1380
ISOSDB7463	IS1380
ISOSDB15115	IS1380
ISOSDB7556	IS1380
ISOSDB4062	IS110
ISOSDB5384	IS110
ISOSDB5383	IS110
ISOSDB17094	IS110
ISOSDB18270	IS4
ISOSDB19726	IS5
ISOSDB1638	IS5
ISOSDB21446	IS5
ISOSDB21769	IS5
ISOSDB4242	IS5
ISOSDB6166	IS256
ISOSDB16598	IS4
ISOSDB20359	IS701
ISOSDB12347	IS5
ISOSDB8469	IS5
ISOSDB11506	IS3
ISOSDB6698	IS1380
ISOSDB21832	IS1634
ISOSDB9856	IS1380
ISOSDB9550	IS1380
ISOSDB7313	IS1380
ISOSDB6699	IS1380
ISOSDB14484	IS1380
ISOSDB13408	IS1380
ISOSDB14170	IS1380
ISOSDB19596	IS1380
ISOSDB9642	IS1380
ISOSDB9187	IS1380
ISOSDB15055	IS1380
ISOSDB12680	IS1380
ISOSDB10690	IS1380
ISOSDB19799	IS1380
ISOSDB19356	IS1380
ISOSDB14464	IS1380
ISOSDB12329	IS1380
ISOSDB7194	IS1380
ISOSDB11095	IS1380
ISOSDB2977	IS1380
ISOSDB1172	IS1380
ISOSDB19789	IS1380
ISOSDB17842	IS1380
ISOSDB12750	IS1380
ISOSDB11847	IS1380
ISOSDB10379	IS1380
ISOSDB10169	IS1380
ISOSDB16913	IS1380
ISOSDB16915	IS1380
ISOSDB16906	IS1380
ISOSDB18388	IS1380
ISOSDB13618	IS1380
ISOSDB13707	IS1380
ISOSDB712	IS1380
ISOSDB7054	IS1380
ISOSDB20437	IS1380
ISOSDB2982	IS1380
ISOSDB14106	IS1380
ISOSDB18182	IS1380
ISOSDB17346	IS1380
ISOSDB22271	IS1380
ISOSDB14474	IS1380
ISOSDB17361	IS30
ISOSDB8665	IS30
ISOSDB7934	IS30
ISOSDB14554	IS30
ISOSDB14468	IS1380
ISOSDB4636	IS4
ISOSDB4635	IS4
ISOSDB4480	IS1634
ISOSDB7051	IS1634
ISOSDB9100	IS1634
ISOSDB21679	IS4
ISOSDB21680	IS4
ISOSDB1330	IS1634
ISOSDB22159	IS1634
ISOSDB10238	IS1634
ISOSDB10239	IS1634
ISOSDB9978	IS1634
ISOSDB22762	IS1634
ISOSDB3028	IS1634
ISOSDB17542	IS1634
ISOSDB17458	IS1634
ISOSDB1706	IS4
ISOSDB321	IS1634
ISOSDB6352	IS1634
ISOSDB9819	IS1634
ISOSDB19808	IS1634
ISOSDB9525	IS1634
ISOSDB13920	IS1634
ISOSDB11281	IS1634
ISOSDB16646	IS1634
ISOSDB8389	IS1634
ISOSDB4278	IS1634
ISOSDB16525	IS5
ISOSDB5225	IS4
ISOSDB14050	IS4
ISOSDB15968	IS4
ISOSDB10155	IS4
ISOSDB6781	IS1634
ISOSDB10154	IS4
ISOSDB5585	IS1634
ISOSDB19988	IS1634
ISOSDB19630	IS1634
ISOSDB16152	IS1634
ISOSDB19763	IS1634
ISOSDB8024	IS1634
ISOSDB15684	IS1634
ISOSDB13686	IS1634
ISOSDB16118	IS1634
ISOSDB7136	IS1634
ISOSDB17540	IS1634
ISOSDB3533	IS1634
ISOSDB5290	IS1634
ISOSDB7050	IS1634
ISOSDB20182	IS1595
ISOSDB4007	IS1595
ISOSDB16497	IS1595
ISOSDB8973	IS1595
ISOSDB15093	IS1595
ISOSDB15669	IS1595
ISOSDB2186	IS1595
ISOSDB19141	IS1595
ISOSDB5009	IS1595
ISOSDB4473	IS1595
ISOSDB6254	IS1595
ISOSDB7074	IS1595
ISOSDB12623	IS1595
ISOSDB16693	IS1595
ISOSDB10120	IS1595
ISOSDB8076	IS1595
ISOSDB4450	IS1595
ISOSDB12317	IS1380
ISOSDB12665	IS30
ISOSDB12143	IS1634
ISOSDB13043	IS3
ISOSDB2409	IS5
ISOSDB18317	IS4
ISOSDB21172	IS1634
ISOSDB22202	IS4
ISOSDB2305	IS1634
ISOSDB20963	IS30
ISOSDB12060	IS30
ISOSDB20438	IS1634
ISOSDB7926	IS1634
ISOSDB8428	IS1182
ISOSDB16419	IS4
ISOSDB8337	IS5
ISOSDB21851	IS1634
ISOSDB8660	IS110
ISOSDB22118	IS256
ISOSDB19212	IS256
ISOSDB22119	IS256
ISOSDB21784	IS256
ISOSDB22120	IS256
ISOSDB17748	IS1182
ISOSDB2399	IS256
ISOSDB7493	IS256
ISOSDB9419	IS256
ISOSDB18633	IS5
ISOSDB6558	IS4
ISOSDB2128	IS256
ISOSDB394	IS1182
ISOSDB12474	IS5
ISOSDB7361	IS701
ISOSDB19933	IS701
ISOSDB18148	IS1634
ISOSDB16109	IS1380
ISOSDB88	IS1380
ISOSDB90	IS1380
ISOSDB13486	IS4
ISOSDB20308	IS982
ISOSDB7929	IS1634
ISOSDB17514	ISL3
ISOSDB1893	IS1380
ISOSDB391	IS1380
ISOSDB157	IS1380
ISOSDB131	IS1380
ISOSDB12027	IS1380
ISOSDB3779	IS1380
ISOSDB235	IS1380
ISOSDB12028	IS1380
ISOSDB12739	IS1380
ISOSDB22686	IS1380
ISOSDB7736	IS4
ISOSDB22114	IS5
ISOSDB3613	IS5
ISOSDB12415	IS5
ISOSDB21143	IS5
ISOSDB4504	ISAzo13
ISOSDB22790	IS4
ISOSDB6241	IS4
ISOSDB14844	IS1
ISOSDB2826	IS982
ISOSDB4757	IS982
ISOSDB2587	IS982
ISOSDB16812	IS4
ISOSDB12923	IS110
ISOSDB21906	IS110
ISOSDB9448	IS4
ISOSDB19671	IS5
ISOSDB2954	IS4
ISOSDB12497	ISLre2
ISOSDB4641	IS4
ISOSDB7585	IS1380
ISOSDB4496	IS1380
ISOSDB6105	IS110
ISOSDB5881	IS110
ISOSDB9755	IS30
ISOSDB5269	IS4
ISOSDB19770	IS3
ISOSDB19334	ISL3
ISOSDB10610	IS30
ISOSDB6113	IS91
ISOSDB18355	IS30
ISOSDB6297	IS4
ISOSDB12956	IS21
ISOSDB17543	IS6
ISOSDB6990	IS5
ISOSDB2168	IS256
ISOSDB10679	IS21
ISOSDB11944	IS21
ISOSDB6010	IS1595
ISOSDB14908	IS30
ISOSDB21894	IS1
ISOSDB9312	IS1634
ISOSDB10148	IS21
ISOSDB14397	IS30
ISOSDB15057	IS1182
ISOSDB16922	ISLre2
ISOSDB13781	IS1380
ISOSDB11670	IS4
ISOSDB20524	IS4
ISOSDB19926	IS4
ISOSDB18266	IS4
ISOSDB21402	IS256
ISOSDB408	IS21
ISOSDB18142	IS21
ISOSDB9436	IS21
ISOSDB21944	IS21
ISOSDB17742	IS21
ISOSDB4848	IS21
ISOSDB10220	IS21
ISOSDB2591	IS481
ISOSDB16371	IS1182
ISOSDB10572	IS1182
ISOSDB12941	IS5
ISOSDB6519	IS1
ISOSDB9212	IS3
ISOSDB7892	IS21
ISOSDB15688	IS21
ISOSDB22338	IS21
ISOSDB12810	IS21
ISOSDB21730	IS21
ISOSDB4923	IS3
ISOSDB3641	IS3
ISOSDB5011	IS3
ISOSDB19137	IS3
ISOSDB17475	IS3
ISOSDB13007	IS3
ISOSDB18927	IS3
ISOSDB17534	IS3
ISOSDB2805	IS3
ISOSDB4976	IS3
ISOSDB1764	IS3
ISOSDB3666	IS3
ISOSDB16324	IS3
ISOSDB3461	IS3
ISOSDB22160	IS3
ISOSDB10779	IS3
ISOSDB11015	IS3
ISOSDB5856	IS3
ISOSDB3439	IS3
ISOSDB20254	IS3
ISOSDB20255	IS3
ISOSDB5599	IS3
ISOSDB3617	IS3
ISOSDB9567	IS3
ISOSDB14953	IS3
ISOSDB16323	IS3
ISOSDB3438	IS3
ISOSDB2804	IS3
ISOSDB2803	IS3
ISOSDB20941	IS3
ISOSDB21116	IS3
ISOSDB19867	IS3
ISOSDB22611	IS3
ISOSDB21192	ISNCY
ISOSDB11014	IS1595
ISOSDB20394	IS5
ISOSDB11016	IS3
ISOSDB13351	IS3
ISOSDB13023	IS3
ISOSDB22276	IS256
ISOSDB18667	ISL3
ISOSDB17672	IS256
ISOSDB17112	IS1634
ISOSDB19001	IS1
ISOSDB22637	IS110
ISOSDB21966	IS1182
ISOSDB7789	IS1182
ISOSDB8185	IS1182
ISOSDB13283	IS1182
ISOSDB6092	IS1182
ISOSDB6676	IS1182
ISOSDB16549	IS1182
ISOSDB17936	IS1182
ISOSDB1950	IS3
ISOSDB4752	IS3
ISOSDB4127	IS4
ISOSDB16094	IS21
ISOSDB10158	IS1182
ISOSDB4322	IS21
ISOSDB6797	IS21
ISOSDB7719	IS21
ISOSDB10447	IS256
ISOSDB13626	IS256
ISOSDB19862	IS256
ISOSDB11805	IS3
ISOSDB11620	IS4
ISOSDB11619	IS4
ISOSDB17444	IS481
ISOSDB18421	IS1182
ISOSDB8036	IS1182
ISOSDB16989	IS1182
ISOSDB8736	IS30
ISOSDB8720	IS30
ISOSDB7990	ISNCY
ISOSDB6983	ISNCY
ISOSDB15590	ISNCY
ISOSDB7918	IS30
ISOSDB5027	IS30
ISOSDB10009	IS1182
ISOSDB1256	IS4
ISOSDB1024	IS4
ISOSDB16023	IS4
ISOSDB4334	IS21
ISOSDB21147	IS5
ISOSDB730	IS4
ISOSDB6324	ISAs1
ISOSDB16536	ISAs1
ISOSDB19684	IS4
ISOSDB6181	IS21
ISOSDB7148	IS4
ISOSDB8925	IS200/IS605
ISOSDB15917	ISNCY
ISOSDB4124	IS30
ISOSDB2172	IS30
ISOSDB8198	IS30
ISOSDB20734	IS3
ISOSDB20733	IS3
ISOSDB16520	IS21
ISOSDB3044	IS21
ISOSDB9356	IS66
ISOSDB11227	IS4
ISOSDB1725	IS21
ISOSDB20448	IS21
ISOSDB21699	IS21
ISOSDB14869	IS21
ISOSDB14264	IS5
ISOSDB19059	IS30
ISOSDB12136	IS30
ISOSDB19992	IS30
ISOSDB10762	IS30
ISOSDB4486	IS21
ISOSDB12498	IS21
ISOSDB5198	IS21
ISOSDB11050	IS21
ISOSDB1883	IS21
ISOSDB19087	IS21
ISOSDB1884	IS21
ISOSDB15200	IS30
ISOSDB15032	IS21
ISOSDB22208	IS21
ISOSDB3206	IS21
ISOSDB18336	IS21
ISOSDB6879	IS21
ISOSDB14179	IS30
ISOSDB19127	IS21
ISOSDB20595	IS21
ISOSDB11989	IS3
ISOSDB14676	IS21
ISOSDB5623	IS3
ISOSDB21415	IS3
ISOSDB17671	IS256
ISOSDB2507	IS256
ISOSDB8569	IS30
ISOSDB9870	IS110
ISOSDB12620	IS21
ISOSDB1036	IS30
ISOSDB1833	IS21
ISOSDB7947	IS481
ISOSDB11980	IS5
ISOSDB18224	IS481
ISOSDB5446	IS481
ISOSDB21404	IS3
ISOSDB13784	IS21
ISOSDB21915	IS21
ISOSDB21362	IS21
ISOSDB20996	IS21
ISOSDB16320	IS6
ISOSDB10161	IS110
ISOSDB1141	IS4
ISOSDB21423	IS21
ISOSDB13862	IS21
ISOSDB6175	IS21
ISOSDB10612	IS30
ISOSDB13270	IS4
ISOSDB18625	IS21
ISOSDB9786	IS630
ISOSDB8443	ISNCY
ISOSDB9543	IS256
ISOSDB16369	ISNCY
ISOSDB12386	IS5
ISOSDB11017	IS21
ISOSDB2396	ISNCY
ISOSDB5765	IS1380
ISOSDB20723	IS481
ISOSDB12730	IS481
ISOSDB6357	IS5
ISOSDB18172	IS630
ISOSDB18970	IS21
ISOSDB6415	IS21
ISOSDB11484	IS21
ISOSDB5583	IS21
ISOSDB2777	IS21
ISOSDB3720	IS21
ISOSDB15251	IS66
ISOSDB5505	IS66
ISOSDB16533	IS66
ISOSDB8068	IS66
ISOSDB19845	IS5
ISOSDB8675	IS701
ISOSDB17657	IS30
ISOSDB20176	IS110
ISOSDB6711	IS30
ISOSDB19498	IS1595
ISOSDB14614	IS630
ISOSDB7375	IS200/IS605
ISOSDB8666	IS701
ISOSDB10362	IS21
ISOSDB5447	IS21
ISOSDB11653	IS1634
ISOSDB16407	IS982
ISOSDB7415	ISL3
ISOSDB16414	IS4
ISOSDB16415	IS4
ISOSDB11163	IS1595
ISOSDB6069	IS3
ISOSDB21499	NA
ISOSDB9435	IS3
ISOSDB10075	IS3
ISOSDB18120	IS3
ISOSDB10216	IS1182
ISOSDB11454	IS481
ISOSDB18748	IS481
ISOSDB13350	IS481
ISOSDB15531	IS3
ISOSDB3526	IS3
ISOSDB21961	IS1380
ISOSDB20425	IS1182
ISOSDB1958	IS481
ISOSDB19870	IS481
ISOSDB6227	IS481
ISOSDB17786	IS481
ISOSDB7815	IS481
ISOSDB13021	IS3
ISOSDB14312	IS21
ISOSDB18215	IS3
ISOSDB19855	IS481
ISOSDB18043	IS481
ISOSDB6148	IS1634
ISOSDB8421	IS1634
ISOSDB13504	IS30
ISOSDB5154	IS30
ISOSDB7581	IS21
ISOSDB4391	IS4
ISOSDB1544	IS4
ISOSDB19873	IS4
ISOSDB14904	IS21
ISOSDB21664	IS6
ISOSDB3467	IS6
ISOSDB7070	IS30
ISOSDB21062	IS30
ISOSDB22090	IS1595
ISOSDB8717	IS1595
ISOSDB22092	IS6
ISOSDB17425	IS1182
ISOSDB1097	IS21
ISOSDB3794	IS21
ISOSDB7796	IS1595
ISOSDB14356	IS21
ISOSDB4822	IS256
ISOSDB7583	IS1182
ISOSDB16321	IS6
ISOSDB18087	IS6
ISOSDB18086	IS6
ISOSDB20399	IS481
ISOSDB6094	IS256
ISOSDB8625	IS110
ISOSDB7713	IS3
ISOSDB12188	IS3
ISOSDB14176	IS5
ISOSDB4894	IS21
ISOSDB3796	IS630
ISOSDB15902	IS6
ISOSDB8684	IS1
ISOSDB3305	IS5
ISOSDB12898	IS21
ISOSDB4558	IS30
ISOSDB20794	IS30
ISOSDB19747	IS30
ISOSDB20064	IS21
ISOSDB6853	IS21
ISOSDB6747	IS21
ISOSDB9801	IS21
ISOSDB14075	IS5
ISOSDB3922	IS5
ISOSDB3921	IS5
ISOSDB3592	IS5
ISOSDB21526	IS481
ISOSDB15795	IS5
ISOSDB14372	ISL3
ISOSDB954	IS630
ISOSDB9453	ISL3
ISOSDB21038	ISL3
ISOSDB22548	ISL3
ISOSDB4586	ISL3
ISOSDB13179	IS110
ISOSDB20911	ISL3
ISOSDB16390	ISL3
ISOSDB13341	ISL3
ISOSDB5153	ISL3
ISOSDB16435	ISL3
ISOSDB7407	ISL3
ISOSDB16681	IS4
ISOSDB14845	IS91
ISOSDB19578	IS110
ISOSDB13140	IS5
ISOSDB12460	IS110
ISOSDB16679	IS110
ISOSDB12459	IS110
ISOSDB16680	IS110
ISOSDB3980	IS5
ISOSDB7897	IS5
ISOSDB21417	IS5
ISOSDB21753	IS5
ISOSDB20585	IS5
ISOSDB11794	IS5
ISOSDB2584	ISL3
ISOSDB17297	IS3
ISOSDB1080	IS3
ISOSDB1079	IS3
ISOSDB7716	IS3
ISOSDB17997	IS3
ISOSDB10277	IS3
ISOSDB6991	IS3
ISOSDB20937	IS256
ISOSDB10911	IS701
ISOSDB10923	IS701
ISOSDB10926	IS701
ISOSDB10920	IS701
ISOSDB10924	IS701
ISOSDB16328	IS481
ISOSDB1731	ISKra4
ISOSDB1993	ISKra4
ISOSDB16881	IS256
ISOSDB12857	IS1182
ISOSDB18234	IS1182
ISOSDB16645	IS1182
ISOSDB4768	IS3
ISOSDB2321	IS4
ISOSDB16854	IS3
ISOSDB17309	IS256
ISOSDB5978	IS3
ISOSDB16156	ISL3
ISOSDB10282	IS256
ISOSDB11835	IS30
ISOSDB3581	IS256
ISOSDB21071	IS256
ISOSDB21653	IS256
ISOSDB9574	IS3
ISOSDB20749	IS110
ISOSDB16030	IS3
